cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
774,6,4,11,0.218,1226,1,0.943,0
667,6,4,11,0.08,1131,12,0.888,0
677,6,4,11,0.362,1376,1,0.888,0
658,6,4,11,0.139,1236,12,0.888,0
816,6,4,11,0.29,1236,12,0.888,0
794,6,4,11,0.008,1199,1,0.943,0
618,6,4,11,0.414,1132,12,0.888,0
897,6,4,11,0.37,1335,1,0.943,0
755,6,4,8,0.271,1209,1,0.943,0
571,6,4,11,0.398,1180,12,0.943,0
638,6,4,8,0.514,961,1,0.943,0
723,6,4,8,0.119,1308,1,0.888,0
609,6,4,11,0.063,1210,12,0.943,0
679,6,4,8,0.136,1139,12,0.943,0
622,6,4,8,0.299,1101,12,0.888,0
566,6,4,11,0.259,1132,1,0.888,0
698,6,4,8,0.259,1183,12,0.888,0
654,6,4,11,0.255,1079,1,0.943,0
694,6,4,8,0.386,1109,12,0.888,0
715,6,4,11,0.31,1239,12,0.943,0
799,6,4,8,0.203,1309,12,0.943,0
570,6,4,8,0.112,1215,12,0.888,0
673,6,4,8,0.163,1194,12,0.888,0
782,6,4,8,0.382,1350,12,0.943,0
711,6,4,8,0.044,1125,12,0.888,0
642,6,4,11,0.015,1251,1,0.943,0
857,6,4,11,0.143,1308,12,0.888,0
889,6,4,11,0.21,1178,1,0.943,0
683,6,4,8,0.128,1150,1,0.943,0
869,6,4,11,0.405,1419,1,0.888,0
537,6,4,11,0.12,1169,12,0.888,0
661,6,4,11,0.51,1086,12,0.888,0
596,6,4,11,0.939,1120,12,0.943,0
657,6,4,8,0.271,1134,12,0.943,0
624,6,4,8,0.124,1129,12,0.888,0
829,6,4,8,0.469,1379,12,0.888,0
669,6,4,11,0.299,1056,12,0.943,0
700,6,4,8,0.41,1143,1,0.888,0
745,6,4,8,0.06,1180,1,0.888,0
916,6,4,8,0.624,1385,12,0.888,0
755,6,4,8,0.08,1064,12,0.888,0
806,6,4,8,0.6,1393,1,0.888,0
749,6,4,11,0.019,1284,12,0.943,0
765,6,4,8,0.282,1268,12,0.943,0
830,6,4,11,0.044,1130,12,0.943,0
738,6,4,8,0.108,1230,1,0.943,0
672,6,4,11,0.238,1267,1,0.943,0
573,6,4,11,0.092,1223,1,0.943,0
711,6,4,8,0.223,1166,1,0.888,0
774,6,4,11,0.019,1189,12,0.888,0
626,6,4,11,0.617,1072,12,0.943,0
900,6,4,11,0.063,1292,1,0.943,0
701,6,4,8,0.004,1225,12,0.888,0
592,6,4,11,0.327,1199,1,0.943,0
647,6,4,8,0.251,1336,1,0.888,0
754,6,4,8,0.123,1253,12,0.888,0
831,6,4,8,0.155,1311,1,0.888,0
573,6,4,8,0.144,1125,12,0.888,0
713,6,4,11,0.016,1233,1,0.943,0
644,6,4,8,0.442,1157,12,0.943,0
769,6,4,11,0.187,1133,12,0.943,0
667,6,4,8,0.351,1194,1,0.888,0
876,6,4,8,0.035,1211,1,0.888,0
742,6,4,11,0.039,1181,12,0.943,0
647,6,4,8,0.45,1111,1,0.943,0
781,6,4,11,0.191,1308,1,0.888,0
631,6,4,11,0.132,1076,12,0.888,0
696,6,4,8,0.374,1322,1,0.888,0
589,6,4,11,0.363,1180,1,0.888,0
751,6,4,11,0.147,1255,12,0.943,0
718,6,4,11,0.203,1204,1,0.888,0
660,6,4,11,0.645,1110,12,0.888,0
719,6,4,11,0.53,1101,12,0.943,0
651,6,4,8,0.023,1230,1,0.888,0
727,6,4,8,0.263,1167,1,0.888,0
734,6,4,11,0.27,1226,12,0.888,0
744,6,4,8,0.036,1277,12,0.888,0
788,6,4,11,0.323,1156,12,0.943,0
733,6,4,8,0.148,1197,12,0.888,0
599,6,4,11,0.112,1226,12,0.943,0
711,6,4,8,0.219,1106,1,0.943,0
636,6,4,8,0.167,1228,1,0.888,0
691,6,4,11,0.028,1208,12,0.888,0
736,6,4,11,0.246,1181,12,0.888,0
718,6,4,8,0.394,1230,1,0.888,0
679,6,4,8,0.175,1305,12,0.943,0
633,6,4,11,0.422,1037,1,0.943,0
807,6,4,11,0.187,1357,1,0.943,0
579,6,4,8,0.164,1106,12,0.888,0
717,6,4,8,0.019,1180,1,0.888,0
719,6,4,8,0.521,1383,12,0.888,0
669,6,4,11,0.152,1213,12,0.943,0
648,6,4,11,0.096,1222,1,0.888,0
780,6,4,11,0.664,1339,1,0.943,0
707,6,4,11,0.111,1243,12,0.943,0
596,6,4,11,0.183,1321,12,0.943,0
673,6,4,8,0.505,1192,1,0.943,0
750,6,4,8,0.015,1236,1,0.943,0
651,6,4,8,0.569,1021,1,0.943,0
784,6,4,8,0.319,1232,12,0.943,0
718,6,4,8,0.156,1119,12,0.943,0
735,6,4,11,0.088,1308,1,0.943,0
709,6,4,8,0.031,1212,1,0.888,0
834,6,4,8,0.318,1275,1,0.888,0
655,6,4,8,0.267,1201,1,0.943,0
706,6,4,11,0.004,1168,12,0.943,0
776,6,4,11,0.02,1294,1,0.943,0
637,6,4,11,0.156,1130,1,0.943,0
572,6,4,8,0.454,1111,12,0.888,0
618,6,4,8,0.068,1195,1,0.943,0
685,6,4,11,0.299,1146,12,0.888,0
704,6,4,8,0.25,1261,1,0.943,0
704,6,4,11,0.036,1297,12,0.888,0
683,6,4,8,0.099,1157,12,0.888,0
678,6,4,11,0.502,1145,1,0.888,0
804,6,4,11,0.043,1205,12,0.943,0
784,6,4,8,0.227,1204,12,0.888,0
585,6,4,11,0.653,1118,1,0.888,0
922,6,4,11,0.696,1456,1,0.888,0
739,6,4,8,0.144,1166,12,0.888,0
692,6,4,11,0.45,1046,1,0.888,0
676,6,4,8,0.104,1155,12,0.888,0
690,6,4,8,0.195,1205,1,0.888,0
655,6,4,8,0.263,1236,1,0.943,0
616,6,4,8,0.072,1258,12,0.888,0
808,6,4,8,0.445,1299,1,0.943,0
917,6,4,8,0.417,1312,12,0.888,0
892,6,4,11,0.047,1340,1,0.888,0
727,6,4,11,0.059,1185,12,0.888,0
556,6,4,11,0.55,1063,1,0.943,0
802,6,4,11,0.063,1172,12,0.943,0
780,6,4,11,0.397,1349,1,0.888,0
727,6,4,11,0.246,1192,1,0.943,0
638,6,4,11,0.087,1158,12,0.943,0
814,6,4,8,0.14,1243,12,0.943,0
809,6,4,11,0.485,1328,1,0.943,0
713,6,4,8,0.191,1155,12,0.943,0
705,6,4,11,0.311,1203,1,0.943,0
875,6,4,8,0.223,1268,12,0.888,0
718,6,4,8,0.413,1263,1,0.888,0
718,6,4,8,0.036,1332,1,0.943,0
816,6,4,11,0.306,1302,12,0.943,0
876,6,4,11,0.286,1253,1,0.888,0
644,6,4,11,0.243,1099,1,0.888,0
842,6,4,8,0.553,1287,1,0.888,0
658,6,4,8,0.351,1023,1,0.888,0
721,6,4,11,0.283,1261,12,0.888,0
780,6,4,11,0.047,1316,12,0.888,0
738,6,4,11,0.298,1138,1,0.943,0
673,6,4,11,0.179,1126,12,0.888,0
905,6,4,11,0.219,1208,1,0.888,0
673,6,4,11,0.048,1176,1,0.943,0
655,6,4,11,0.283,1194,12,0.888,0
739,6,4,8,0.214,1271,12,0.888,0
649,6,4,8,0.255,1125,12,0.943,0
754,6,4,11,0.334,1353,1,0.943,0
747,6,4,11,0.227,1211,12,0.888,0
749,6,4,11,0.315,1145,12,0.943,0
803,6,4,11,0.378,1216,12,0.943,0
486,6,4,8,0.299,1070,1,0.943,0
815,6,4,11,0.417,1284,1,0.888,0
705,6,4,11,0.234,1208,12,0.943,0
635,6,4,11,0.119,1265,1,0.943,0
640,6,4,11,0.028,1227,1,0.888,0
751,6,4,8,0.417,1191,1,0.943,0
829,6,4,8,0.425,1278,1,0.943,0
627,6,4,8,0.45,1093,1,0.943,0
746,6,4,11,0.075,1159,1,0.943,0
704,6,4,11,0.035,1246,1,0.888,0
720,6,4,8,0.235,1268,1,0.888,0
681,6,4,8,0.091,1177,12,0.943,0
669,6,4,8,0.068,1225,12,0.888,0
660,6,4,8,0.394,1086,1,0.888,0
730,6,4,8,0.048,1234,12,0.888,0
837,6,4,11,0.214,1255,12,0.888,0
775,6,4,11,0.401,1300,12,0.943,0
752,6,4,11,0.187,1225,1,0.943,0
708,6,4,11,0.351,1208,1,0.888,0
785,6,4,8,0.211,1133,12,0.888,0
620,6,4,11,0.051,1184,12,0.943,0
662,6,4,11,0.207,1152,1,0.943,0
702,6,4,11,0.243,1148,1,0.888,0
662,6,4,8,0.282,1409,1,0.888,0
613,6,4,8,0.051,1169,12,0.943,0
779,6,4,8,0.183,1156,12,0.943,0
643,6,4,8,0.04,1200,1,0.943,0
772,6,4,8,0.092,1209,12,0.943,0
594,6,4,8,0.366,1180,12,0.888,0
747,6,4,8,0.092,1199,12,0.943,0
605,6,4,11,0.223,1232,12,0.888,0
689,6,4,8,0.339,1243,1,0.888,0
797,6,4,11,0.271,1279,12,0.943,0
747,6,4,11,0.136,1161,12,0.943,0
741,6,4,8,0.275,1144,1,0.888,0
689,6,4,8,0.303,1190,1,0.888,0
716,6,4,11,0.259,1178,1,0.943,0
815,6,4,11,0.222,1253,12,0.888,0
709,6,4,8,0.218,1207,12,0.888,0
779,6,4,8,0.366,1291,12,0.943,0
684,6,4,8,0.164,1222,1,0.943,0
641,6,4,11,0.088,1114,12,0.943,0
642,6,4,8,0.482,1116,12,0.888,0
733,6,4,8,0.035,1198,12,0.943,0
1004,6,4,8,0.338,1247,12,0.943,0
683,6,4,11,0.091,1228,1,0.943,0
802,6,4,11,0.056,1176,1,0.888,0
658,6,4,8,0.327,1071,12,0.943,0
651,6,4,11,0.084,1068,1,0.888,0
804,6,4,11,0.131,1208,1,0.888,0
637,6,4,11,0.319,1191,1,0.943,0
751,6,4,11,0.12,1145,1,0.943,0
645,6,4,8,0.267,1148,1,0.943,0
776,6,4,11,0.08,1229,1,0.888,0
642,6,4,11,0.21,1211,12,0.943,0
588,6,4,8,0.518,1073,1,0.888,0
737,6,4,11,0.215,1217,1,0.888,0
705,6,4,8,0.124,1173,1,0.943,0
736,6,4,11,0.08,1259,1,0.888,0
685,6,4,8,0.056,1253,12,0.888,0
732,6,4,8,0.203,1137,12,0.943,0
743,6,4,8,0.083,1268,12,0.888,0
776,6,4,11,0.222,1297,1,0.888,0
826,6,4,8,0.1,1159,1,0.943,0
702,6,4,8,0.262,1279,12,0.888,0
800,6,4,11,0.366,1301,1,0.888,0
680,6,4,11,0.295,1192,1,0.943,0
623,6,4,8,0.124,1211,1,0.943,0
818,6,4,8,0.031,1253,12,0.888,0
576,6,4,11,0.1,1164,12,0.888,0
824,6,4,11,0.168,1326,1,0.943,0
708,6,4,8,0.298,1314,1,0.888,0
837,6,4,8,0.255,1115,12,0.888,0
724,6,4,11,0.283,1174,1,0.888,0
732,6,4,11,0.107,1155,1,0.888,0
618,6,4,11,0.29,1241,1,0.943,0
787,6,4,8,0.139,1340,12,0.943,0
738,6,4,11,0.267,1150,1,0.888,0
619,6,4,8,0.351,1165,1,0.888,0
746,6,4,8,0.039,1171,12,0.888,0
632,6,4,8,0.522,1085,12,0.888,0
785,6,4,11,0.234,1269,12,0.943,0
626,6,4,11,0.331,1049,12,0.888,0
676,6,4,11,0.215,1169,12,0.888,0
682,6,4,11,0.263,1122,1,0.943,0
732,6,4,8,0.08,1271,1,0.943,0
680,6,4,11,0.215,1220,12,0.888,0
642,6,4,8,0.514,1103,12,0.943,0
691,6,4,11,0.246,1316,12,0.943,0
731,6,4,11,0.21,1289,12,0.888,0
658,6,4,11,0.295,1107,12,0.943,0
524,6,4,8,0.219,1181,12,0.943,0
665,6,4,8,0.215,1145,12,0.943,0
691,6,4,8,0.378,1251,12,0.943,0
523,6,4,8,0.406,1047,1,0.943,0
599,6,4,11,0.179,1097,1,0.943,0
733,6,4,8,0.008,1189,1,0.888,0
802,6,4,8,0.096,1141,1,0.888,0
725,6,4,11,0.012,1138,12,0.888,0
657,6,4,8,0.1,1108,12,0.943,0
623,6,4,11,0.335,1102,12,0.888,0
710,6,4,11,0.322,1257,12,0.943,0
595,6,4,11,0.311,1112,1,0.888,0
505,6,4,8,0.263,1070,1,0.943,0
649,6,4,11,0.247,1161,12,0.943,0
668,6,4,11,0.148,1105,12,0.943,0
662,6,4,11,0.307,1127,1,0.888,0
634,6,4,11,0.104,1241,1,0.888,0
573,6,4,8,0.183,1086,1,0.888,0
715,6,4,8,0.096,1215,12,0.888,0
617,6,4,8,0.235,1085,12,0.943,0
595,6,4,11,0.613,1057,1,0.943,0
779,6,4,11,0.179,1208,12,0.888,0
759,6,4,11,0.076,1280,1,0.888,0
619,6,4,11,0.239,1204,12,0.888,0
737,6,4,8,0.239,1290,1,0.888,0
770,6,4,11,0.457,1224,12,0.943,0
719,6,4,8,0.024,1264,12,0.943,0
680,6,4,8,0.215,1167,1,0.888,0
717,6,4,11,0.239,1154,1,0.943,0
720,6,4,8,0.128,1238,12,0.943,0
691,6,4,8,0.255,1163,12,0.943,0
673,6,4,8,0.323,1075,1,0.943,0
709,6,4,11,0.251,1150,1,0.888,0
740,6,4,8,0.004,1172,12,0.888,0
650,6,4,8,0.08,1278,1,0.888,0
694,6,4,8,0.132,1210,12,0.888,0
729,6,4,11,0.004,1246,12,0.943,0
646,6,4,8,0.091,1274,1,0.943,0
896,6,4,11,0.382,1242,12,0.943,0
547,6,4,8,0.044,1107,1,0.888,0
795,6,4,8,0.088,1177,12,0.943,0
658,6,4,8,0.072,1206,1,0.888,0
689,6,4,8,0.243,1178,12,0.943,0
646,6,4,8,0.156,1246,12,0.943,0
584,6,4,11,0.43,1224,12,0.888,0
752,6,4,11,0.445,1257,12,0.943,0
874,6,4,8,0.063,1321,1,0.943,0
801,6,4,11,0.449,1375,1,0.943,0
822,6,4,8,0.227,1173,12,0.943,0
677,6,4,8,0.366,1226,12,0.888,0
750,6,4,11,0.107,1279,1,0.943,0
635,6,4,8,0.152,1266,1,0.943,0
672,6,4,11,0.211,1128,12,0.888,0
612,6,4,11,0.438,1161,1,0.943,0
722,6,4,8,0.315,1096,12,0.943,0
722,6,4,11,0.219,1199,12,0.888,0
664,6,4,8,0.048,1291,1,0.888,0
745,6,4,8,0.075,1199,12,0.943,0
698,6,4,11,0.132,1132,12,0.943,0
730,6,4,8,0.311,1347,12,0.888,0
807,6,4,8,0.537,1320,1,0.888,0
601,6,4,11,0.359,1099,12,0.943,0
732,6,4,11,0.096,1191,1,0.888,0
847,6,4,11,0.171,1327,12,0.888,0
816,6,4,8,0.035,1206,12,0.888,0
638,6,4,8,0.056,1243,1,0.943,0
729,6,4,8,0.084,1202,1,0.888,0
604,6,4,11,0.195,1237,1,0.888,0
846,6,4,11,0.099,1290,1,0.888,0
765,6,4,11,0.322,1390,1,0.888,0
618,6,4,11,0.23,1211,12,0.943,0
710,6,4,8,0.271,1155,1,0.888,0
713,6,4,11,0.183,1123,1,0.943,0
836,6,4,8,0.286,1353,1,0.888,0
778,6,4,8,0.25,1227,12,0.888,0
697,6,4,11,0.096,1223,1,0.943,0
679,6,4,8,0.263,1145,1,0.888,0
716,6,4,11,0.478,1030,12,0.943,0
832,6,4,8,0.195,1180,12,0.943,0
812,6,4,8,0.298,1327,12,0.943,0
697,6,4,8,0.223,1233,12,0.943,0
742,6,4,11,0.108,1275,1,0.888,0
741,6,4,11,0.27,1198,1,0.888,0
675,6,4,8,0.267,1258,12,0.888,0
711,6,4,8,0.514,1106,1,0.888,0
695,6,4,8,0.187,1175,1,0.943,0
739,6,4,11,0.176,1173,1,0.888,0
646,6,4,8,0.08,1054,1,0.943,0
711,6,4,11,0.032,1172,12,0.943,0
593,6,4,11,0.653,1083,12,0.943,0
863,6,4,8,0.14,1251,1,0.888,0
858,6,4,11,0.318,1345,12,0.943,0
768,6,4,8,0.127,1313,1,0.888,0
781,6,4,8,0.183,1112,12,0.888,0
758,6,4,8,0.16,1111,12,0.888,0
503,6,4,8,0.752,1020,1,0.888,0
829,6,4,11,0.214,1237,1,0.943,0
760,6,4,11,0.533,1634,12,0.943,0
478,6,4,11,0.159,1338,12,0.888,0
855,6,4,11,0.764,1825,12,0.943,0
574,6,4,11,0.258,1383,12,0.943,0
709,6,4,11,0.386,1407,12,0.943,0
714,6,4,11,0.382,1449,12,0.943,0
677,6,4,11,0.302,1750,12,0.943,0
509,6,4,11,0.409,1345,12,0.943,0
620,6,4,11,0.135,1450,12,0.888,0
732,6,4,11,0.947,1606,12,0.943,0
780,6,4,11,0.497,1527,12,0.888,0
593,6,4,11,0.084,1227,12,0.888,0
820,6,4,11,0.612,1562,12,0.943,0
714,6,4,11,0.899,1799,12,0.888,0
660,6,4,11,0.887,1573,12,0.943,0
662,6,4,11,0.226,1645,12,0.888,0
670,6,4,11,0.067,1446,12,0.943,0
443,6,4,11,0.147,1711,12,0.888,0
800,6,4,11,0.596,1764,12,0.943,0
716,6,4,11,1.042,1523,12,0.943,0
584,6,4,11,0.035,1239,12,0.888,0
561,6,4,11,0.433,1406,12,0.943,0
854,6,4,11,0.537,1564,12,0.888,0
853,6,4,11,0.688,1542,12,0.888,0
685,6,4,11,0.588,1521,12,0.888,0
791,6,4,11,0.318,1357,12,0.888,0
670,6,4,11,0.64,1525,12,0.943,0
527,6,4,11,0.115,1258,12,0.943,0
611,6,4,11,0.393,1391,12,0.888,0
515,6,4,11,0.262,1297,12,0.943,0
815,6,4,11,0.505,1488,12,0.943,0
664,6,4,11,0.393,1464,12,0.888,0
564,6,4,11,0.107,1367,12,0.943,0
540,6,4,11,0.334,1337,12,0.888,0
592,6,4,11,0.25,1365,12,0.943,0
439,6,4,11,0.628,1480,12,0.943,0
460,6,4,11,0.351,1276,12,0.888,0
718,6,4,11,0.899,1565,12,0.888,0
512,6,4,11,0.37,1522,12,0.943,0
824,6,4,11,1.026,1653,12,0.943,0
630,6,4,11,0.222,1237,12,0.943,0
403,6,4,11,0.315,1271,12,0.943,0
417,6,4,11,0.14,1252,12,0.943,0
641,6,4,11,0.405,1523,12,0.943,0
559,6,4,11,0.557,1567,12,0.943,0
715,6,4,11,0.183,1503,12,0.888,0
652,6,4,11,0.561,1565,12,0.888,0
453,6,4,11,0.012,1303,12,0.943,0
354,6,4,11,0.024,1239,12,0.888,0
695,6,4,11,0.7,1732,12,0.888,0
305,6,4,11,0.422,1190,12,0.943,0
524,6,4,11,0.481,1264,12,0.943,0
592,6,4,11,0.258,1500,12,0.888,0
621,6,4,11,0.195,1299,12,0.888,0
474,6,4,11,0.354,1526,12,0.888,0
724,6,4,11,0.513,1589,12,0.943,0
691,6,4,11,0.696,1527,12,0.888,0
610,6,4,11,0.517,1535,12,0.888,0
655,6,4,11,1.082,1663,12,0.888,0
516,6,4,11,0.067,1391,12,0.888,0
601,6,4,11,0.382,1531,12,0.888,0
533,6,4,11,1.138,1682,12,0.943,0
536,6,4,11,0.107,1452,12,0.943,0
692,6,4,11,1.587,1784,12,0.943,0
700,6,4,11,0.266,1362,12,0.888,0
588,6,4,11,1.034,1659,12,0.943,0
586,6,4,11,0.239,1245,12,0.888,0
308,6,4,11,0.255,1206,12,0.888,0
577,6,4,11,0.915,1578,12,0.888,0
444,6,4,11,0.019,1440,12,0.888,0
593,6,4,11,0.644,1342,12,0.888,0
551,6,4,11,0.035,1176,12,0.888,0
658,6,4,11,0.445,1482,12,0.943,0
586,6,4,11,0.087,1344,12,0.888,0
626,6,4,11,0.302,1312,12,0.943,0
704,6,4,11,0.557,1418,12,0.943,0
582,6,4,11,0.875,1605,12,0.888,0
794,6,4,11,0.923,1267,12,0.943,0
382,6,4,11,0.203,1442,12,0.943,0
590,6,4,11,0.525,1412,12,0.888,0
757,6,4,11,0.72,1669,12,0.888,0
593,6,4,11,0.183,1561,12,0.943,0
551,6,4,11,0.218,1235,12,0.943,0
496,6,4,11,0.234,1340,12,0.943,0
773,6,4,11,0.704,1721,12,0.888,0
674,6,4,11,0.756,1476,12,0.943,0
797,6,4,11,1.691,1846,12,0.888,0
602,6,4,11,0.652,1508,12,0.943,0
668,6,4,11,0.732,1557,12,0.943,0
565,6,4,11,0.242,1352,12,0.943,0
873,6,4,11,0.27,1525,12,0.943,0
599,6,4,11,0.374,1343,12,0.888,0
544,6,4,11,0.25,1478,12,0.888,0
741,6,4,11,0.318,1424,12,0.943,0
620,6,4,11,0.966,1723,12,0.943,0
460,6,4,11,0.625,1130,12,0.888,0
710,6,4,11,0.895,1791,12,0.943,0
601,6,4,11,0.195,1458,12,0.943,0
651,6,4,11,0.346,1577,12,0.943,0
489,6,4,11,0.222,1359,12,0.943,0
699,6,4,11,0.779,1695,12,0.943,0
649,6,4,11,0.246,1595,12,0.888,0
438,6,4,11,0.108,1389,12,0.888,0
609,6,4,11,0.386,1577,12,0.888,0
803,6,4,11,0.6,1593,12,0.888,0
676,6,4,11,0.266,1245,12,0.888,0
683,6,4,11,0.135,1602,12,0.943,0
358,6,4,11,0.222,1298,12,0.943,0
507,6,4,11,0.453,1437,12,0.943,0
627,6,4,11,0.636,1579,12,0.888,0
784,6,4,11,0.155,1449,12,0.888,0
790,6,4,11,1.229,1621,12,0.888,0
419,6,4,11,0.112,1175,12,0.888,0
601,6,4,11,0.644,1367,12,0.943,0
638,6,4,11,0.199,1540,12,0.943,0
681,6,4,11,0.015,1439,12,0.943,0
665,6,4,11,0.612,1420,12,0.943,0
575,6,4,11,0.087,1396,12,0.943,0
596,6,4,11,0.262,1387,12,0.943,0
659,6,4,11,0.112,1343,12,0.888,0
618,6,4,11,0.449,1427,12,0.888,0
596,6,4,11,0.25,1491,12,0.888,0
627,6,4,11,0.315,1216,12,0.943,0
593,6,4,11,0.278,1349,12,0.943,0
431,6,4,11,0.258,1403,12,0.943,0
576,6,4,11,0.362,1500,12,0.888,0
540,6,4,11,0.823,1489,12,0.943,0
757,6,4,11,0.346,1522,12,0.888,0
609,6,4,11,0.27,1631,12,0.888,0
894,6,4,11,0.334,1578,12,0.888,0
615,6,4,11,0.425,1345,12,0.943,0
452,6,4,11,0.541,1411,12,0.888,0
609,6,4,11,0.465,1386,12,0.888,0
635,6,4,11,0.306,1581,12,0.943,0
490,6,4,11,0.736,1411,12,0.943,0
731,6,4,11,0.919,1544,12,0.888,0
692,6,4,11,0.124,1386,12,0.943,0
645,6,4,11,0.155,1457,12,0.943,0
543,6,4,11,0.393,1657,12,0.943,0
461,6,4,11,0.136,1290,12,0.888,0
422,6,4,11,0.143,1390,12,0.888,0
524,6,4,11,0.032,1554,12,0.888,0
627,6,4,11,0.537,1505,12,0.943,0
476,6,4,11,0.243,1163,12,0.943,0
390,6,4,11,0.331,1257,12,0.943,0
532,6,4,11,0.222,1420,12,0.943,0
649,6,4,11,0.413,1594,12,0.943,0
562,6,4,11,0.354,1304,12,0.943,0
326,6,4,11,0.172,1225,12,0.943,0
757,6,4,11,0.768,1652,12,0.888,0
519,6,4,11,0.099,1228,12,0.888,0
598,6,4,11,0.592,1297,12,0.943,0
713,6,4,11,0.254,1577,12,0.888,0
804,6,4,11,0.386,1628,12,0.888,0
507,6,4,11,0.055,1196,12,0.943,0
398,6,4,11,0.501,1259,12,0.943,0
538,6,4,11,0.362,1366,12,0.943,0
613,6,4,11,0.299,1179,12,0.888,0
560,6,4,11,0.083,1473,12,0.943,0
762,6,4,11,1.114,1784,12,0.943,0
554,6,4,11,0.549,1511,12,0.943,0
455,6,4,11,0.099,1296,12,0.888,0
1058,6,4,11,0.557,1678,12,0.888,0
952,6,4,11,0.911,1649,12,0.943,0
440,6,4,11,0.254,1360,12,0.888,0
513,6,4,11,0.533,1532,12,0.943,0
546,6,4,11,0.413,1309,12,0.943,0
534,6,4,11,0.421,1353,12,0.943,0
898,6,4,11,0.374,1335,12,0.943,0
748,6,4,11,0.895,1625,12,0.943,0
729,6,4,11,0.159,1253,12,0.888,0
718,6,4,11,0.031,1325,12,0.888,0
561,6,4,11,0.584,1670,12,0.943,0
571,6,4,11,0.581,1647,12,0.888,0
829,6,4,11,0.839,1465,12,0.888,0
574,6,4,11,0.625,1374,12,0.888,0
510,6,4,11,0.386,1173,12,0.943,0
560,6,4,11,1.114,1524,12,0.888,0
503,6,4,11,0.115,1313,12,0.888,0
445,6,4,11,0.107,1408,12,0.943,0
807,6,4,11,1.253,1661,12,0.943,0
698,6,4,11,1.022,1652,12,0.888,0
783,6,4,11,0.656,1594,12,0.943,0
537,6,4,11,0.553,1468,12,0.943,0
611,6,4,11,0.497,1590,12,0.888,0
566,6,4,11,0.541,1610,12,0.943,0
675,6,4,11,0.067,1253,12,0.943,0
627,6,4,11,0.672,1305,12,0.888,0
595,6,4,11,0.62,1624,12,0.943,0
499,6,4,11,0.21,1458,12,0.943,0
525,6,4,11,0.338,1415,12,0.943,0
653,6,4,11,0.008,1341,12,0.943,0
805,6,4,11,0.962,1782,12,0.943,0
414,6,4,11,0.035,1188,12,0.943,0
464,6,4,11,0.577,1238,12,0.943,0
687,6,4,11,0.501,1602,12,0.943,0
694,6,4,11,0.668,1521,12,0.943,0
706,6,4,11,0.545,1490,12,0.943,0
485,6,4,11,0.104,1365,12,0.888,0
739,6,4,11,0.063,1455,12,0.943,0
470,6,4,11,0.338,1415,12,0.943,0
431,6,4,11,0.02,1281,12,0.888,0
670,6,4,11,0.262,1545,12,0.888,0
594,6,4,11,0.541,1401,12,0.888,0
647,6,4,11,0.549,1511,12,0.943,0
912,6,4,11,0.537,1483,12,0.888,0
568,6,4,11,0.152,1282,12,0.888,0
482,6,4,11,0.239,1122,12,0.943,0
665,6,4,11,0.76,1635,12,0.888,0
664,6,4,11,0.481,1586,12,0.888,0
534,6,4,11,0.004,1080,12,0.888,0
496,6,4,11,0.187,1371,12,0.943,0
713,6,4,11,0.238,1348,12,0.943,0
635,6,4,11,0.875,1738,12,0.943,0
541,6,4,11,0.23,1425,12,0.943,0
381,6,4,11,0.298,1205,12,0.888,0
501,6,4,11,0.092,1330,12,0.888,0
500,6,4,11,0.318,1459,12,0.943,0
453,6,4,11,0.099,1285,12,0.943,0
856,6,4,11,0.863,1564,12,0.943,0
634,6,4,11,0.441,1374,12,0.943,0
418,6,4,11,0.298,1353,12,0.888,0
403,6,4,11,0.004,1159,12,0.888,0
661,6,4,11,0.31,1515,12,0.943,0
509,6,4,11,0.258,1301,12,0.943,0
576,6,4,11,0.358,1587,12,0.888,0
829,6,4,11,0.903,1618,12,0.943,0
625,6,4,11,0.203,1275,12,0.888,0
822,6,4,11,0.696,1561,12,0.888,0
607,6,4,11,0.469,1447,12,0.888,0
568,6,4,11,0.052,1449,12,0.943,0
726,6,4,11,0.481,1456,12,0.888,0
796,6,4,11,0.012,1454,12,0.888,0
730,6,4,11,0.346,1469,12,0.943,0
519,6,4,11,0.139,1338,12,0.888,0
647,6,4,11,0.537,1589,12,0.943,0
654,6,4,11,0.664,1763,12,0.943,0
686,6,4,11,0.636,1483,12,0.943,0
412,6,4,11,0.23,1352,12,0.943,0
608,6,4,11,0.242,1614,12,0.943,0
411,6,4,11,0.036,1023,12,0.888,0
662,6,4,11,0.807,1486,12,0.943,0
971,6,4,11,0.919,1627,12,0.888,0
605,6,4,11,0.7,1754,12,0.943,0
507,6,4,11,0.525,1419,12,0.943,0
495,6,4,11,0.096,1284,12,0.943,0
508,6,4,11,0.382,1417,12,0.888,0
698,6,4,11,0.378,1449,12,0.888,0
575,6,4,11,0.095,1429,12,0.888,0
596,6,4,11,0.473,1418,12,0.943,0
441,6,4,11,0.266,1392,12,0.943,0
575,6,4,11,0.144,1133,12,0.888,0
693,6,4,11,0.843,1560,12,0.888,0
479,6,4,11,0.119,1336,12,0.943,0
636,6,4,11,0.409,1377,12,0.943,0
595,6,4,11,0.469,1254,12,0.888,0
694,6,4,11,0.76,1576,12,0.943,0
682,6,4,11,0.569,1447,12,0.943,0
574,6,4,11,0.302,1351,12,0.888,0
