Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
71054.000,1020.761,404.547,225.711,1.792,0.830,71910.000,300.780,0.794,0.988,0.857,0.744,0.006,0.001,0.553,0.991,CALI
71054.000,1038.906,399.291,231.624,1.724,0.815,73328.000,300.780,0.780,0.969,0.827,0.753,0.006,0.001,0.567,0.978,CALI
71092.000,1025.404,397.074,230.495,1.723,0.814,72226.000,300.861,0.719,0.984,0.850,0.758,0.006,0.001,0.574,0.989,CALI
71126.000,1037.583,403.791,225.481,1.791,0.830,71831.000,300.933,0.738,0.990,0.830,0.745,0.006,0.001,0.555,0.995,CALI
71128.000,1041.841,397.151,232.593,1.707,0.811,73413.000,300.937,0.708,0.969,0.823,0.758,0.006,0.001,0.574,0.980,CALI
71156.000,1023.316,388.470,234.143,1.659,0.798,71773.000,300.996,0.778,0.991,0.854,0.775,0.005,0.001,0.600,0.996,CALI
71161.000,1037.077,407.763,223.725,1.823,0.836,72221.000,301.007,0.782,0.985,0.831,0.738,0.006,0.001,0.545,0.993,CALI
71167.000,1037.115,407.983,223.572,1.825,0.836,71982.000,301.019,0.695,0.989,0.831,0.738,0.006,0.001,0.544,0.993,CALI
71176.000,1008.893,386.897,236.926,1.633,0.791,72118.000,301.038,0.823,0.987,0.879,0.778,0.005,0.001,0.605,0.989,CALI
71184.000,1061.630,419.154,218.261,1.920,0.854,72140.000,301.055,0.804,0.987,0.794,0.718,0.006,0.001,0.516,0.991,CALI
71194.000,1045.404,402.704,228.823,1.760,0.823,72636.000,301.076,0.809,0.980,0.819,0.748,0.006,0.001,0.559,0.984,CALI
71197.000,1042.332,408.852,223.396,1.830,0.838,72056.000,301.083,0.718,0.988,0.823,0.736,0.006,0.001,0.542,0.993,CALI
71208.000,1024.261,397.994,229.715,1.733,0.817,72235.000,301.106,0.749,0.986,0.853,0.757,0.006,0.001,0.572,0.992,CALI
71241.000,1036.160,394.027,231.455,1.702,0.809,72309.000,301.176,0.757,0.985,0.834,0.764,0.006,0.001,0.584,0.995,CALI
71249.000,1039.665,400.063,228.215,1.753,0.821,72111.000,301.193,0.805,0.988,0.828,0.753,0.006,0.001,0.567,0.994,CALI
71251.000,1004.753,382.612,238.243,1.606,0.782,71954.000,301.197,0.759,0.990,0.887,0.787,0.005,0.001,0.620,0.995,CALI
71259.000,1009.897,377.491,240.604,1.569,0.771,71833.000,301.214,0.721,0.992,0.878,0.798,0.005,0.001,0.637,0.999,CALI
71260.000,1012.888,396.709,229.335,1.730,0.816,71901.000,301.216,0.778,0.991,0.873,0.759,0.006,0.001,0.577,0.997,CALI
71260.000,1017.171,386.780,236.445,1.636,0.791,72469.000,301.216,0.797,0.983,0.866,0.779,0.005,0.001,0.607,0.992,CALI
71262.000,1014.354,384.587,238.023,1.616,0.785,71891.000,301.220,0.737,0.991,0.870,0.783,0.005,0.001,0.613,0.991,CALI
71272.000,1020.316,400.382,228.464,1.752,0.821,72196.000,301.241,0.751,0.987,0.860,0.752,0.006,0.001,0.566,0.992,CALI
71275.000,1020.728,398.324,229.522,1.735,0.817,72017.000,301.248,0.776,0.990,0.860,0.756,0.006,0.001,0.572,0.993,CALI
71279.000,1047.026,418.590,218.715,1.914,0.853,72060.000,301.256,0.772,0.989,0.817,0.720,0.006,0.001,0.518,0.991,CALI
71282.000,1025.671,399.782,230.893,1.731,0.816,71685.000,301.262,0.831,0.994,0.851,0.754,0.006,0.001,0.568,0.983,CALI
71312.000,1049.152,411.028,222.227,1.850,0.841,71982.000,301.326,0.782,0.991,0.814,0.733,0.006,0.001,0.537,0.994,CALI
71372.000,1020.270,400.441,230.538,1.737,0.818,72734.000,301.453,0.770,0.981,0.862,0.753,0.006,0.001,0.567,0.984,CALI
71383.000,1017.404,384.461,239.036,1.608,0.783,72502.000,301.476,0.744,0.985,0.867,0.784,0.005,0.001,0.615,0.989,CALI
71393.000,1015.983,393.426,234.453,1.678,0.803,72973.000,301.497,0.779,0.978,0.869,0.766,0.006,0.001,0.587,0.985,CALI
71424.000,1006.911,394.290,232.209,1.698,0.808,72340.000,301.562,0.788,0.987,0.885,0.765,0.006,0.001,0.585,0.993,CALI
71433.000,1030.846,413.681,221.794,1.865,0.844,72292.000,301.581,0.683,0.988,0.845,0.729,0.006,0.001,0.531,0.991,CALI
71433.000,1014.513,396.144,231.898,1.708,0.811,72296.000,301.581,0.740,0.988,0.872,0.761,0.006,0.001,0.580,0.990,CALI
71467.000,1046.223,397.867,232.016,1.715,0.812,73216.000,301.653,0.771,0.976,0.820,0.758,0.006,0.001,0.575,0.986,CALI
71468.000,1024.863,405.705,226.234,1.793,0.830,72169.000,301.655,0.786,0.990,0.855,0.744,0.006,0.001,0.553,0.991,CALI
71492.000,1045.688,403.915,228.263,1.770,0.825,73300.000,301.706,0.739,0.975,0.822,0.747,0.006,0.001,0.558,0.987,CALI
71534.000,1016.281,393.791,232.853,1.691,0.806,72173.000,301.795,0.754,0.991,0.870,0.766,0.006,0.001,0.587,0.993,CALI
71538.000,1047.250,413.046,223.863,1.845,0.840,73301.000,301.803,0.787,0.976,0.820,0.731,0.006,0.001,0.534,0.985,CALI
71540.000,1034.456,401.276,231.439,1.734,0.817,72721.000,301.807,0.823,0.984,0.840,0.752,0.006,0.001,0.566,0.981,CALI
71540.000,1024.667,404.247,228.241,1.771,0.825,73026.000,301.807,0.807,0.980,0.856,0.747,0.006,0.001,0.557,0.987,CALI
71544.000,1034.654,407.012,226.126,1.800,0.831,72741.000,301.816,0.791,0.984,0.840,0.742,0.006,0.001,0.550,0.990,CALI
71598.000,1026.517,391.952,236.081,1.660,0.798,72930.000,301.929,0.776,0.982,0.854,0.770,0.005,0.001,0.593,0.985,CALI
71641.000,1019.090,386.191,238.026,1.622,0.787,72827.000,302.020,0.771,0.984,0.867,0.782,0.005,0.001,0.612,0.992,CALI
71648.000,1031.647,402.751,229.121,1.758,0.822,73209.000,302.035,0.706,0.979,0.846,0.750,0.006,0.001,0.562,0.989,CALI
71658.000,1057.001,417.303,221.009,1.888,0.848,72678.000,302.056,0.743,0.986,0.806,0.724,0.006,0.001,0.524,0.989,CALI
71678.000,1054.534,422.651,218.714,1.932,0.856,73261.000,302.098,0.633,0.978,0.810,0.715,0.006,0.001,0.511,0.987,CALI
71681.000,1029.327,392.016,233.213,1.681,0.804,72318.000,302.104,0.780,0.991,0.850,0.771,0.005,0.001,0.594,0.998,CALI
71693.000,1025.391,389.384,235.521,1.653,0.796,72353.000,302.130,0.799,0.991,0.857,0.776,0.005,0.001,0.602,0.995,CALI
71703.000,1049.125,406.873,227.258,1.790,0.829,73498.000,302.151,0.799,0.976,0.819,0.743,0.006,0.001,0.551,0.987,CALI
71720.000,1034.701,409.366,228.201,1.794,0.830,73283.000,302.187,0.758,0.979,0.842,0.738,0.006,0.001,0.545,0.978,CALI
71764.000,1021.427,396.289,232.026,1.708,0.811,72598.000,302.279,0.705,0.989,0.864,0.763,0.006,0.001,0.582,0.994,CALI
71778.000,1026.734,400.300,231.302,1.731,0.816,73394.000,302.309,0.778,0.978,0.856,0.755,0.006,0.001,0.570,0.987,CALI
71782.000,1024.023,401.448,230.804,1.739,0.818,73091.000,302.317,0.750,0.982,0.860,0.753,0.006,0.001,0.567,0.986,CALI
71786.000,1035.260,398.270,231.984,1.717,0.813,72984.000,302.326,0.791,0.984,0.842,0.759,0.006,0.001,0.576,0.989,CALI
71795.000,1062.443,425.880,215.518,1.976,0.863,72633.000,302.345,0.738,0.988,0.799,0.710,0.006,0.001,0.504,0.996,CALI
71810.000,1055.735,385.046,246.379,1.563,0.768,75224.000,302.376,0.735,0.955,0.810,0.785,0.005,0.001,0.617,0.964,CALI
71826.000,1033.615,399.283,230.562,1.732,0.816,72664.000,302.410,0.738,0.988,0.845,0.757,0.006,0.001,0.574,0.993,CALI
71843.000,1033.778,397.490,232.681,1.708,0.811,72647.000,302.446,0.796,0.989,0.845,0.761,0.006,0.001,0.579,0.989,CALI
71851.000,1030.076,394.063,234.513,1.680,0.804,72991.000,302.462,0.756,0.984,0.851,0.768,0.005,0.001,0.589,0.990,CALI
71853.000,1046.040,402.670,229.783,1.752,0.821,73226.000,302.467,0.778,0.981,0.825,0.751,0.006,0.001,0.564,0.989,CALI
71858.000,1035.640,407.276,227.601,1.789,0.829,73133.000,302.477,0.766,0.983,0.842,0.743,0.006,0.001,0.552,0.987,CALI
71879.000,1021.137,396.551,233.726,1.697,0.808,72910.000,302.521,0.779,0.986,0.866,0.763,0.006,0.001,0.582,0.987,CALI
71882.000,1040.314,408.824,226.343,1.806,0.833,73208.000,302.528,0.724,0.982,0.835,0.740,0.006,0.001,0.548,0.989,CALI
71888.000,1066.122,420.645,218.681,1.924,0.854,72578.000,302.540,0.811,0.990,0.795,0.719,0.006,0.001,0.517,0.995,CALI
71929.000,1036.972,392.325,234.906,1.670,0.801,73002.000,302.627,0.696,0.985,0.841,0.771,0.005,0.001,0.595,0.994,CALI
71942.000,1028.174,398.727,231.228,1.724,0.815,72861.000,302.654,0.723,0.987,0.855,0.759,0.006,0.001,0.576,0.994,CALI
71943.000,1040.514,392.530,235.733,1.665,0.800,73246.000,302.656,0.671,0.982,0.835,0.771,0.005,0.001,0.595,0.990,CALI
71965.000,1034.185,408.772,226.093,1.808,0.833,72960.000,302.702,0.734,0.986,0.846,0.741,0.006,0.001,0.548,0.991,CALI
71966.000,1043.710,407.183,226.723,1.796,0.831,72765.000,302.704,0.805,0.989,0.830,0.743,0.006,0.001,0.553,0.993,CALI
71968.000,1016.094,387.089,238.232,1.625,0.788,72580.000,302.709,0.835,0.992,0.876,0.782,0.005,0.001,0.612,0.994,CALI
71970.000,1040.987,390.967,236.046,1.656,0.797,73124.000,302.713,0.780,0.984,0.835,0.774,0.005,0.001,0.599,0.993,CALI
71977.000,1034.818,398.283,231.399,1.721,0.814,72900.000,302.728,0.790,0.987,0.845,0.760,0.006,0.001,0.578,0.994,CALI
71997.000,1035.853,398.059,233.533,1.705,0.810,73870.000,302.770,0.691,0.975,0.843,0.761,0.006,0.001,0.579,0.986,CALI
72004.000,1043.647,403.214,230.010,1.753,0.821,73591.000,302.784,0.705,0.978,0.831,0.751,0.006,0.001,0.564,0.989,CALI
72026.000,1022.019,388.781,238.985,1.627,0.789,73768.000,302.831,0.750,0.976,0.867,0.779,0.005,0.001,0.607,0.987,CALI
72035.000,1049.221,407.556,227.199,1.794,0.830,73039.000,302.849,0.687,0.986,0.822,0.743,0.006,0.001,0.552,0.991,CALI
72036.000,1058.429,417.116,220.954,1.888,0.848,72767.000,302.852,0.793,0.990,0.808,0.726,0.006,0.001,0.527,0.995,CALI
72058.000,1035.943,397.717,233.410,1.704,0.810,73724.000,302.898,0.765,0.977,0.844,0.762,0.006,0.001,0.580,0.988,CALI
72060.000,1013.657,399.997,230.519,1.735,0.817,72541.000,302.902,0.694,0.993,0.881,0.757,0.006,0.001,0.573,0.995,CALI
72067.000,1021.302,398.384,231.582,1.720,0.814,72949.000,302.917,0.713,0.988,0.868,0.760,0.006,0.001,0.578,0.995,CALI
72077.000,1063.400,414.833,224.714,1.846,0.841,73996.000,302.938,0.759,0.974,0.801,0.730,0.006,0.001,0.533,0.984,CALI
72082.000,1024.342,392.073,235.656,1.664,0.799,72907.000,302.948,0.800,0.989,0.863,0.773,0.005,0.001,0.597,0.993,CALI
72094.000,1020.532,398.484,233.361,1.708,0.811,73283.000,302.973,0.776,0.984,0.870,0.760,0.006,0.001,0.578,0.987,CALI
72095.000,1027.916,384.568,241.651,1.591,0.778,73760.000,302.976,0.770,0.977,0.857,0.788,0.005,0.001,0.621,0.988,CALI
72106.000,1055.700,414.834,224.061,1.851,0.842,73111.000,302.999,0.811,0.986,0.813,0.730,0.006,0.001,0.534,0.988,CALI
72106.000,1031.093,401.449,231.005,1.738,0.818,73362.000,302.999,0.725,0.983,0.852,0.755,0.006,0.001,0.570,0.990,CALI
72114.000,1045.819,420.264,221.441,1.898,0.850,73362.000,303.016,0.815,0.983,0.829,0.721,0.006,0.001,0.520,0.987,CALI
72142.000,1049.218,412.032,224.870,1.832,0.838,72865.000,303.074,0.814,0.990,0.824,0.736,0.006,0.001,0.541,0.991,CALI
72182.000,1024.349,393.577,233.897,1.683,0.804,72828.000,303.158,0.798,0.991,0.864,0.770,0.005,0.001,0.593,0.998,CALI
72205.000,1061.352,414.142,223.989,1.849,0.841,73083.000,303.207,0.706,0.988,0.805,0.732,0.006,0.001,0.536,0.991,CALI
72214.000,1065.469,432.429,215.345,2.008,0.867,73763.000,303.226,0.798,0.979,0.799,0.701,0.006,0.001,0.492,0.987,CALI
72249.000,1022.963,390.621,236.547,1.651,0.796,73146.000,303.299,0.758,0.988,0.868,0.776,0.005,0.001,0.603,0.996,CALI
72313.000,1010.401,383.696,241.321,1.590,0.777,73001.000,303.433,0.764,0.991,0.890,0.791,0.005,0.001,0.625,0.994,CALI
72318.000,1038.352,399.277,232.700,1.716,0.813,73244.000,303.444,0.752,0.987,0.843,0.760,0.006,0.001,0.578,0.991,CALI
72336.000,1040.413,403.374,232.288,1.737,0.818,73801.000,303.482,0.747,0.980,0.840,0.752,0.006,0.001,0.566,0.983,CALI
72372.000,1056.510,412.962,225.845,1.829,0.837,73044.000,303.557,0.789,0.991,0.815,0.735,0.006,0.001,0.540,0.988,CALI
72394.000,1019.023,391.545,237.292,1.650,0.795,73141.000,303.603,0.811,0.990,0.876,0.775,0.005,0.001,0.601,0.992,CALI
72404.000,1074.953,424.656,220.870,1.923,0.854,74367.000,303.624,0.756,0.974,0.787,0.715,0.006,0.001,0.511,0.983,CALI
72431.000,1010.003,378.894,244.543,1.549,0.764,73434.000,303.681,0.778,0.986,0.892,0.801,0.005,0.001,0.642,0.995,CALI
72464.000,1020.117,385.246,241.981,1.592,0.778,73680.000,303.750,0.798,0.984,0.875,0.788,0.005,0.001,0.622,0.990,CALI
72465.000,1027.436,398.701,233.042,1.711,0.811,73476.000,303.752,0.816,0.986,0.863,0.762,0.006,0.001,0.580,0.993,CALI
72477.000,1038.598,388.034,240.700,1.612,0.784,73544.000,303.777,0.808,0.985,0.844,0.783,0.005,0.001,0.613,0.988,CALI
72483.000,1022.607,402.462,231.303,1.740,0.818,73363.000,303.790,0.795,0.988,0.871,0.755,0.006,0.001,0.570,0.991,CALI
72490.000,1057.572,414.973,226.719,1.830,0.838,74676.000,303.804,0.788,0.971,0.814,0.732,0.006,0.001,0.536,0.981,CALI
72492.000,1053.122,411.520,227.005,1.813,0.834,74242.000,303.809,0.744,0.976,0.821,0.738,0.006,0.001,0.545,0.988,CALI
72503.000,1048.874,409.748,229.483,1.786,0.828,74347.000,303.832,0.698,0.975,0.828,0.742,0.006,0.001,0.550,0.982,CALI
72530.000,1015.950,388.034,240.483,1.614,0.785,73747.000,303.888,0.781,0.984,0.883,0.783,0.005,0.001,0.613,0.990,CALI
72532.000,1045.026,402.985,236.203,1.706,0.810,75220.000,303.892,0.774,0.964,0.835,0.754,0.006,0.001,0.569,0.970,CALI
72543.000,1046.539,402.494,231.932,1.735,0.817,73687.000,303.915,0.752,0.984,0.832,0.755,0.006,0.001,0.570,0.989,CALI
72546.000,1026.063,378.843,246.115,1.539,0.760,73752.000,303.922,0.778,0.984,0.866,0.802,0.005,0.001,0.644,0.991,CALI
72553.000,1029.989,389.248,239.353,1.626,0.789,73700.000,303.936,0.785,0.984,0.859,0.781,0.005,0.001,0.610,0.992,CALI
72561.000,1056.868,427.221,217.620,1.963,0.861,73203.000,303.953,0.802,0.991,0.816,0.711,0.006,0.001,0.506,0.994,CALI
72568.000,1033.053,402.001,232.230,1.731,0.816,73798.000,303.968,0.768,0.983,0.855,0.756,0.006,0.001,0.572,0.990,CALI
72575.000,1045.603,412.246,226.372,1.821,0.836,73615.000,303.983,0.785,0.986,0.834,0.737,0.006,0.001,0.544,0.990,CALI
72581.000,1058.631,406.680,231.087,1.760,0.823,74418.000,303.995,0.705,0.975,0.814,0.748,0.006,0.001,0.559,0.983,CALI
72601.000,1047.138,415.434,225.378,1.843,0.840,73896.000,304.037,0.690,0.982,0.832,0.732,0.006,0.001,0.536,0.987,CALI
72611.000,1084.358,421.758,221.207,1.907,0.851,73817.000,304.058,0.682,0.984,0.776,0.721,0.006,0.001,0.520,0.991,CALI
72624.000,1060.242,425.205,218.798,1.943,0.857,73654.000,304.085,0.779,0.986,0.812,0.715,0.006,0.001,0.511,0.994,CALI
72651.000,1020.566,395.614,236.586,1.672,0.801,73917.000,304.142,0.735,0.983,0.877,0.769,0.005,0.001,0.591,0.988,CALI
72697.000,1015.816,391.419,239.174,1.637,0.792,73964.000,304.238,0.789,0.983,0.885,0.777,0.005,0.001,0.604,0.989,CALI
72707.000,1017.465,385.566,241.545,1.596,0.779,73595.000,304.259,0.721,0.988,0.883,0.789,0.005,0.001,0.623,0.994,CALI
72709.000,1068.906,418.948,222.057,1.887,0.848,73572.000,304.263,0.782,0.988,0.800,0.726,0.006,0.001,0.527,0.995,CALI
72714.000,1034.730,405.840,230.138,1.763,0.824,73432.000,304.273,0.793,0.990,0.853,0.750,0.006,0.001,0.562,0.991,CALI
72716.000,1030.705,408.907,229.880,1.779,0.827,74014.000,304.278,0.814,0.982,0.860,0.744,0.006,0.001,0.554,0.985,CALI
72725.000,1017.952,399.724,232.623,1.718,0.813,73168.000,304.296,0.747,0.994,0.882,0.761,0.006,0.001,0.580,0.996,CALI
72735.000,1045.498,391.907,238.191,1.645,0.794,73966.000,304.317,0.718,0.983,0.836,0.777,0.005,0.001,0.603,0.992,CALI
72742.000,1050.385,408.987,226.771,1.804,0.832,73404.000,304.332,0.752,0.991,0.829,0.744,0.006,0.001,0.554,0.999,CALI
72742.000,1056.484,405.366,230.497,1.759,0.823,74140.000,304.332,0.662,0.981,0.819,0.751,0.006,0.001,0.564,0.991,CALI
72772.000,1029.173,407.982,229.660,1.776,0.827,73686.000,304.395,0.792,0.988,0.863,0.746,0.006,0.001,0.557,0.989,CALI
72814.000,1044.679,404.770,232.096,1.744,0.819,74247.000,304.483,0.736,0.981,0.838,0.752,0.006,0.001,0.566,0.987,CALI
72823.000,1032.663,399.963,233.108,1.716,0.813,73910.000,304.501,0.754,0.985,0.858,0.761,0.005,0.001,0.580,0.994,CALI
72836.000,1041.011,405.721,232.126,1.748,0.820,74256.000,304.529,0.677,0.981,0.845,0.751,0.006,0.001,0.563,0.985,CALI
72839.000,1017.763,384.655,243.244,1.581,0.775,74031.000,304.535,0.748,0.984,0.884,0.792,0.005,0.001,0.627,0.991,CALI
72848.000,1037.806,398.882,235.122,1.696,0.808,74019.000,304.554,0.786,0.984,0.850,0.764,0.005,0.001,0.583,0.989,CALI
72849.000,1034.771,396.464,236.452,1.677,0.803,74297.000,304.556,0.790,0.981,0.855,0.768,0.005,0.001,0.590,0.989,CALI
72849.000,1035.198,404.145,231.203,1.748,0.820,73725.000,304.556,0.680,0.988,0.854,0.754,0.006,0.001,0.568,0.993,CALI
72854.000,1032.067,400.171,235.726,1.698,0.808,74426.000,304.566,0.762,0.979,0.860,0.761,0.005,0.001,0.579,0.983,CALI
72900.000,1053.947,412.559,228.074,1.809,0.833,74237.000,304.662,0.653,0.982,0.825,0.738,0.006,0.001,0.545,0.986,CALI
72916.000,1030.926,399.956,234.343,1.707,0.810,73985.000,304.696,0.790,0.986,0.862,0.762,0.005,0.001,0.580,0.991,CALI
72943.000,1038.417,394.687,238.019,1.658,0.798,74613.000,304.752,0.782,0.978,0.850,0.772,0.005,0.001,0.596,0.989,CALI
72948.000,1021.657,392.799,238.282,1.648,0.795,73666.000,304.763,0.770,0.990,0.878,0.776,0.005,0.001,0.602,0.992,CALI
72969.000,1047.623,407.639,230.327,1.770,0.825,73840.000,304.807,0.759,0.988,0.835,0.748,0.006,0.001,0.559,0.990,CALI
72980.000,1056.868,408.482,231.796,1.762,0.823,75011.000,304.830,0.785,0.973,0.821,0.746,0.006,0.001,0.557,0.981,CALI
72993.000,1029.350,402.336,233.390,1.724,0.815,74168.000,304.857,0.727,0.984,0.866,0.758,0.006,0.001,0.574,0.990,CALI
73020.000,1068.139,421.557,221.260,1.905,0.851,73700.000,304.913,0.647,0.991,0.804,0.723,0.006,0.001,0.523,0.997,CALI
73025.000,1052.841,401.481,234.270,1.714,0.812,74786.000,304.923,0.750,0.976,0.828,0.760,0.006,0.001,0.577,0.989,CALI
73048.000,1044.333,398.694,235.529,1.693,0.807,74193.000,304.971,0.717,0.985,0.842,0.765,0.005,0.001,0.585,0.990,CALI
73063.000,1054.212,405.833,231.642,1.752,0.821,74577.000,305.003,0.764,0.980,0.826,0.752,0.006,0.001,0.565,0.990,CALI
73065.000,1034.349,405.152,231.639,1.749,0.820,74003.000,305.007,0.672,0.987,0.858,0.753,0.006,0.001,0.567,0.991,CALI
73076.000,1043.319,407.107,230.326,1.768,0.825,73830.000,305.030,0.666,0.990,0.844,0.749,0.006,0.001,0.561,0.992,CALI
73077.000,1014.236,392.669,237.531,1.653,0.796,73629.000,305.032,0.697,0.993,0.893,0.777,0.005,0.001,0.603,0.998,CALI
73078.000,1039.637,407.676,231.435,1.762,0.823,74426.000,305.034,0.690,0.982,0.850,0.748,0.006,0.001,0.560,0.986,CALI
73106.000,1041.578,407.776,230.181,1.772,0.825,74302.000,305.093,0.792,0.984,0.847,0.748,0.006,0.001,0.560,0.992,CALI
73121.000,1051.673,406.137,232.300,1.748,0.820,74728.000,305.124,0.786,0.979,0.831,0.751,0.006,0.001,0.564,0.987,CALI
73147.000,1045.027,413.989,227.240,1.822,0.836,74156.000,305.178,0.759,0.986,0.842,0.737,0.006,0.001,0.543,0.990,CALI
73163.000,1064.874,419.725,223.083,1.881,0.847,73802.000,305.211,0.789,0.991,0.811,0.727,0.006,0.001,0.529,0.995,CALI
73178.000,1033.997,398.300,235.983,1.688,0.806,73969.000,305.243,0.735,0.989,0.860,0.766,0.005,0.001,0.587,0.991,CALI
73229.000,1034.342,409.822,229.519,1.786,0.828,74364.000,305.349,0.746,0.985,0.860,0.745,0.006,0.001,0.555,0.991,CALI
73236.000,1060.551,409.779,231.119,1.773,0.826,74642.000,305.364,0.722,0.981,0.818,0.745,0.006,0.001,0.555,0.985,CALI
73240.000,1042.358,404.769,232.411,1.742,0.819,74073.000,305.372,0.710,0.989,0.847,0.754,0.006,0.001,0.569,0.991,CALI
73257.000,1057.406,401.839,236.702,1.698,0.808,75593.000,305.407,0.744,0.969,0.823,0.760,0.005,0.001,0.578,0.981,CALI
73257.000,1055.446,415.298,227.107,1.829,0.837,74835.000,305.407,0.776,0.979,0.826,0.735,0.006,0.001,0.541,0.989,CALI
73276.000,1056.912,406.267,232.134,1.750,0.821,74290.000,305.447,0.705,0.986,0.824,0.752,0.006,0.001,0.565,0.989,CALI
73281.000,1031.646,395.550,238.017,1.662,0.799,74217.000,305.457,0.805,0.987,0.865,0.772,0.005,0.001,0.596,0.991,CALI
73299.000,1042.622,408.652,229.428,1.781,0.828,73978.000,305.495,0.716,0.991,0.847,0.748,0.006,0.001,0.559,0.995,CALI
73304.000,1022.439,391.463,240.105,1.630,0.790,73984.000,305.505,0.818,0.991,0.881,0.780,0.005,0.001,0.609,0.993,CALI
73343.000,1057.080,405.789,232.136,1.748,0.820,74096.000,305.587,0.812,0.990,0.825,0.753,0.006,0.001,0.567,0.991,CALI
73343.000,1038.020,400.959,233.836,1.715,0.812,73970.000,305.587,0.803,0.992,0.855,0.762,0.005,0.001,0.581,0.996,CALI
73346.000,1040.579,378.651,251.093,1.508,0.749,75533.000,305.593,0.705,0.971,0.851,0.807,0.005,0.001,0.651,0.982,CALI
73364.000,1041.373,401.589,235.538,1.705,0.810,74655.000,305.630,0.701,0.983,0.850,0.761,0.005,0.001,0.579,0.988,CALI
73365.000,1026.958,395.964,238.403,1.661,0.798,74691.000,305.632,0.761,0.982,0.874,0.772,0.005,0.001,0.596,0.990,CALI
73398.000,1037.523,409.940,229.454,1.787,0.829,74232.000,305.701,0.813,0.989,0.857,0.746,0.006,0.001,0.556,0.994,CALI
73404.000,1071.431,418.410,226.889,1.844,0.840,74942.000,305.714,0.772,0.979,0.804,0.731,0.006,0.001,0.534,0.985,CALI
73410.000,1030.239,399.997,234.491,1.706,0.810,74089.000,305.726,0.809,0.991,0.869,0.764,0.005,0.001,0.584,0.997,CALI
73422.000,1057.580,415.710,226.240,1.837,0.839,74671.000,305.751,0.738,0.983,0.825,0.735,0.006,0.001,0.541,0.994,CALI
73425.000,1034.657,404.744,231.927,1.745,0.820,74120.000,305.757,0.745,0.991,0.862,0.755,0.006,0.001,0.571,0.996,CALI
73431.000,1036.849,387.166,243.140,1.592,0.778,74546.000,305.770,0.703,0.985,0.858,0.790,0.005,0.001,0.624,0.993,CALI
73445.000,1040.323,411.954,228.410,1.804,0.832,74112.000,305.799,0.744,0.991,0.853,0.742,0.006,0.001,0.551,0.994,CALI
73480.000,1069.283,413.783,230.200,1.797,0.831,75618.000,305.872,0.772,0.972,0.808,0.739,0.006,0.001,0.546,0.982,CALI
73485.000,1035.476,394.074,239.921,1.643,0.793,74898.000,305.882,0.794,0.981,0.861,0.776,0.005,0.001,0.602,0.990,CALI
73494.000,1035.962,398.383,237.257,1.679,0.803,74785.000,305.901,0.793,0.983,0.861,0.768,0.005,0.001,0.590,0.990,CALI
73497.000,1024.659,389.136,242.595,1.604,0.782,74507.000,305.907,0.756,0.986,0.880,0.786,0.005,0.001,0.618,0.991,CALI
73503.000,1019.705,390.011,241.585,1.614,0.785,74243.000,305.920,0.731,0.990,0.888,0.784,0.005,0.001,0.615,0.993,CALI
73528.000,1066.558,420.324,223.076,1.884,0.848,74286.000,305.972,0.798,0.990,0.812,0.728,0.006,0.001,0.530,0.998,CALI
73539.000,1027.303,396.771,238.229,1.666,0.800,74630.000,305.995,0.791,0.985,0.876,0.771,0.005,0.001,0.595,0.991,CALI
73550.000,1024.467,397.508,237.351,1.675,0.802,74442.000,306.018,0.814,0.988,0.881,0.770,0.005,0.001,0.593,0.993,CALI
73552.000,1036.071,399.439,235.286,1.698,0.808,74109.000,306.022,0.749,0.992,0.861,0.766,0.005,0.001,0.587,0.996,CALI
73591.000,1051.278,412.853,228.220,1.809,0.833,74305.000,306.103,0.731,0.990,0.837,0.741,0.006,0.001,0.550,0.994,CALI
73599.000,1027.388,404.773,233.600,1.733,0.817,74263.000,306.120,0.791,0.991,0.876,0.756,0.006,0.001,0.572,0.991,CALI
73626.000,1048.278,408.094,231.235,1.765,0.824,74508.000,306.176,0.703,0.988,0.842,0.750,0.006,0.001,0.563,0.993,CALI
